,Gatherings limited to 10,Gatherings limited to 100,Gatherings limited to 1000,Business suspended - some,Business suspended - many,Schools and universities closed,General curfew,Healthcare specialisation,Mask wearing,Country,Date
14436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-04-07
14437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-04-07
14438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-04-07
14439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Honduras,2020-04-07
14440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-04-07
14441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-04-07
14442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-04-07
14443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-04-07
14444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Peru,2020-04-07
14445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senegal,2020-04-07
14446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-04-07
14447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,United Arab Emirates,2020-04-07
14448,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Austria,2020-04-08
14449,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Germany,2020-04-08
14450,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,United Kingdom,2020-04-08
14451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,South Korea,2020-04-08
14452,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-04-08
14453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Israel,2020-04-08
14454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Japan,2020-04-08
14455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sweden,2020-04-08
14456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,San Marino,2020-04-08
14457,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Slovenia,2020-04-08
14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-04-08
14460,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-04-08
14461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-04-08
14462,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,China,2020-04-08
14464,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Italy,2020-04-08
14465,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Czechia,2020-04-08
14466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-04-08
14467,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Romania,2020-04-08
14468,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,France,2020-04-08
14469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Portugal,2020-04-08
14470,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Spain,2020-04-08
14471,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Belgium,2020-04-08
14472,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Luxembourg,2020-04-08
14473,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Albania,2020-04-08
14474,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Andorra,2020-04-08
14475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-04-08
14476,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Bosnia and Herzegovina,2020-04-08
14477,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Bulgaria,2020-04-08
14478,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Denmark,2020-04-08
14479,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Estonia,2020-04-08
14480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Cyprus,2020-04-08
14481,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Croatia,2020-04-08
